2025-09-16 (17:27:08) -->  PaksDatabase initialized
2025-09-16 (17:27:10) -->  PaksDatabase initialized
2025-09-16 (17:27:11) -->  PaksDatabase initialized
2025-09-16 (17:28:11) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-16 (17:28:19) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-16 (17:28:20) -->  PaksDatabase Db Connected
2025-09-16 (17:28:20) -->  PaksDatabase SELECT * FROM people where tc_no=29201060538 and deleted_at is null executed
2025-09-16 (17:28:20) -->  PaksDatabase SELECT * FROM people where tc_no=29201060538 and deleted_at is null executed
2025-09-16 (17:28:20) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:20) -->  PaksDatabase Db Connected
2025-09-16 (17:28:20) -->  PaksDatabase SELECT * FROM finger_prints where person_id= 5 and info is not null executed
2025-09-16 (17:28:20) -->  PaksDatabase SELECT * FROM finger_prints where person_id= 5 and info is not null executed
2025-09-16 (17:28:20) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:28) -->  PaksDatabase Db Connected
2025-09-16 (17:28:28) -->  PaksDatabase SELECT person_id FROM black_lists WHERE person_id='5' and deleted_at is null executed
2025-09-16 (17:28:28) -->  PaksDatabase SELECT person_id FROM black_lists WHERE person_id='5' and deleted_at is null executed
2025-09-16 (17:28:28) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:28) -->  PaksDatabase Db Connected
2025-09-16 (17:28:28) -->  PaksDatabase SELECT * FROM crimes where person_id=5 and status=1 and deleted_at is null executed
2025-09-16 (17:28:28) -->  PaksDatabase SELECT * FROM crimes where person_id=5 and status=1 and deleted_at is null executed
2025-09-16 (17:28:28) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:28) -->  PaksDatabase Db Connected
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:28) -->  PaksDatabase Db Connected
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:28) -->  PaksDatabase Db Connected
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =35 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =35 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:28) -->  PaksDatabase Db Connected
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =42 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =42 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:28) -->  PaksDatabase Db Connected
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =44 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =44 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:28) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:31) -->  Fotoðraf çekme baþarýlý
2025-09-16 (17:28:31) -->  PaksDatabase Db Connected
2025-09-16 (17:28:31) -->  PaksDatabase UPDATE crime_check_times SET print_status = '1', image_path ='/Photos/29201060538/2025/9/16/20250916172828.jpg', print_time = NOW() where crime_id = '44' and print_status is NULL  and start_time<=NOW() and end_time>=NOW() and id=1829 executed
2025-09-16 (17:28:31) -->  PaksDatabase UPDATE crime_check_times SET print_status = '1', image_path ='/Photos/29201060538/2025/9/16/20250916172828.jpg', print_time = NOW() where crime_id = '44' and print_status is NULL  and start_time<=NOW() and end_time>=NOW() and id=1829 executed
2025-09-16 (17:28:31) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT person_id FROM black_lists WHERE person_id='5' and deleted_at is null executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT person_id FROM black_lists WHERE person_id='5' and deleted_at is null executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT * FROM crimes where person_id=5 and status=1 and deleted_at is null executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT * FROM crimes where person_id=5 and status=1 and deleted_at is null executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =35 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =35 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =42 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =42 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =44 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =44 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =45 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =45 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:35) -->  PaksDatabase Db Connected
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and deleted_at is NULL executed
2025-09-16 (17:28:35) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:38) -->  Fotoðraf çekme baþarýlý
2025-09-16 (17:28:38) -->  PaksDatabase Db Connected
2025-09-16 (17:28:38) -->  PaksDatabase UPDATE crime_check_times SET print_status = '3', image_path ='/Photos/29201060538/2025/9/16/20250916172835.jpg', print_time = NOW() where crime_id = '20' and print_status is NULL and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and id=335 executed
2025-09-16 (17:28:38) -->  PaksDatabase UPDATE crime_check_times SET print_status = '3', image_path ='/Photos/29201060538/2025/9/16/20250916172835.jpg', print_time = NOW() where crime_id = '20' and print_status is NULL and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and id=335 executed
2025-09-16 (17:28:38) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT person_id FROM black_lists WHERE person_id='5' and deleted_at is null executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT person_id FROM black_lists WHERE person_id='5' and deleted_at is null executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT * FROM crimes where person_id=5 and status=1 and deleted_at is null executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT * FROM crimes where person_id=5 and status=1 and deleted_at is null executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =35 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =35 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =42 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =42 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =44 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =44 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =45 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =45 and start_time<=NOW() and end_time>=NOW() and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =20 and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:43) -->  PaksDatabase Db Connected
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase SELECT id FROM crime_check_times where print_status is NULL and crime_id =24 and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and deleted_at is NULL executed
2025-09-16 (17:28:43) -->  PaksDatabase Db Connection Closed..
2025-09-16 (17:28:46) -->  Fotoðraf çekme baþarýlý
2025-09-16 (17:28:46) -->  PaksDatabase Db Connected
2025-09-16 (17:28:46) -->  PaksDatabase UPDATE crime_check_times SET print_status = '3', image_path ='/Photos/29201060538/2025/9/16/20250916172843.jpg', print_time = NOW() where crime_id = '24' and print_status is NULL and (date(start_time)=CURRENT_DATE() or date(end_time)=CURRENT_DATE()) and id=1191 executed
